concept_id_1,concept_name_1,concept_class_id_1,concept_code_1,vocabulary_id_1,relationship_id,concept_id_2,concept_name_2,concept_class_id_2,concept_code_2,vocabulary_id_2
43802042,Prunus spinosa fruit extract 0.03 MG/MG,Clinical Drug Comp,OMOP658635,RxNorm Extension,Constitutes,36881186,Berberis vulgaris fruit extract 0.02 MG/MG / Bryonia preparation 3 X / Camphor 0.00012 MG/MG / Echinacea purpurea extract 0.04 MG/MG / Esculin 0.001 MG/MG / Eucalyptus oil 0.00388 MG/MG / mercuric sulfate 4 X / ... Topical Cream,Quant Clinical Drug,OMOP989921,RxNorm Extension
43835813,Thyme oil 0.00012 MG/MG,Clinical Drug Comp,OMOP921860,RxNorm Extension,Constitutes,36881186,Berberis vulgaris fruit extract 0.02 MG/MG / Bryonia preparation 3 X / Camphor 0.00012 MG/MG / Echinacea purpurea extract 0.04 MG/MG / Esculin 0.001 MG/MG / Eucalyptus oil 0.00388 MG/MG / mercuric sulfate 4 X / ... Topical Cream,Quant Clinical Drug,OMOP989921,RxNorm Extension
43726942,Esculin 0.001 MG/MG,Clinical Drug Comp,OMOP909678,RxNorm Extension,Constitutes,36881186,Berberis vulgaris fruit extract 0.02 MG/MG / Bryonia preparation 3 X / Camphor 0.00012 MG/MG / Echinacea purpurea extract 0.04 MG/MG / Esculin 0.001 MG/MG / Eucalyptus oil 0.00388 MG/MG / mercuric sulfate 4 X / ... Topical Cream,Quant Clinical Drug,OMOP989921,RxNorm Extension
43802176,Berberis vulgaris fruit extract 0.02 MG/MG,Clinical Drug Comp,OMOP661173,RxNorm Extension,Constitutes,36881186,Berberis vulgaris fruit extract 0.02 MG/MG / Bryonia preparation 3 X / Camphor 0.00012 MG/MG / Echinacea purpurea extract 0.04 MG/MG / Esculin 0.001 MG/MG / Eucalyptus oil 0.00388 MG/MG / mercuric sulfate 4 X / ... Topical Cream,Quant Clinical Drug,OMOP989921,RxNorm Extension
40243730,epinephrine bitartrate 0.001 MG/MG,Clinical Drug Comp,1190821,RxNorm,Has precise ing,19026769,epinephrine bitartrate,Precise Ingredient,203180,RxNorm
1593717,epinephrine bitartrate 0.009 MG/ML,Clinical Drug Comp,1928852,RxNorm,Has precise ing,19026769,epinephrine bitartrate,Precise Ingredient,203180,RxNorm
1593726,epinephrine bitartrate 0.018 MG/ML,Clinical Drug Comp,1928861,RxNorm,Has precise ing,19026769,epinephrine bitartrate,Precise Ingredient,203180,RxNorm
35606105,dextromethorphan hydrobromide 5.8 MG/ML,Clinical Drug Comp,1741942,RxNorm,Has precise ing,19000943,dextromethorphan hydrobromide,Precise Ingredient,102490,RxNorm
40227528,dextromethorphan hydrobromide 10 MG,Clinical Drug Comp,1014455,RxNorm,Has precise ing,19000943,dextromethorphan hydrobromide,Precise Ingredient,102490,RxNorm
40221821,dextromethorphan hydrobromide 2 MG/ML,Clinical Drug Comp,996519,RxNorm,Has precise ing,19000943,dextromethorphan hydrobromide,Precise Ingredient,102490,RxNorm
40227522,dextromethorphan hydrobromide 0.667 MG/ML,Clinical Drug Comp,1014004,RxNorm,Has precise ing,19000943,dextromethorphan hydrobromide,Precise Ingredient,102490,RxNorm
40225777,dextromethorphan hydrobromide 4 MG/ML,Clinical Drug Comp,1010978,RxNorm,Has precise ing,19000943,dextromethorphan hydrobromide,Precise Ingredient,102490,RxNorm
40223127,dextromethorphan hydrobromide 5 MG,Clinical Drug Comp,998603,RxNorm,Has precise ing,19000943,dextromethorphan hydrobromide,Precise Ingredient,102490,RxNorm
40227531,dextromethorphan hydrobromide 20 MG,Clinical Drug Comp,1037200,RxNorm,Has precise ing,19000943,dextromethorphan hydrobromide,Precise Ingredient,102490,RxNorm
19087727,deoxyribonucleases 0.667 UNT/MG,Clinical Drug Comp,331790,RxNorm,Has tradename,19044973,deoxyribonucleases 0.667 UNT/MG / plasmin 0.001 UNT/MG [Elase],Branded Drug Comp,544958,RxNorm
954697,plasmin 0.001 UNT/MG,Clinical Drug Comp,317372,RxNorm,Has tradename,19044973,deoxyribonucleases 0.667 UNT/MG / plasmin 0.001 UNT/MG [Elase],Branded Drug Comp,544958,RxNorm
1154183,fentanyl 0.2 MG,Clinical Drug Comp,328385,RxNorm,Has tradename,19000019,fentanyl 0.2 MG [Fentora],Branded Drug Comp,668623,RxNorm
1154186,fentanyl 0.1 MG,Clinical Drug Comp,329756,RxNorm,Has tradename,19125146,fentanyl 0.1 MG [Fentora],Branded Drug Comp,668620,RxNorm
19086483,fentanyl 0.6 MG,Clinical Drug Comp,330860,RxNorm,Has tradename,19000021,fentanyl 0.6 MG [Fentora],Branded Drug Comp,668627,RxNorm
1154184,fentanyl 0.3 MG,Clinical Drug Comp,328387,RxNorm,Has tradename,19126621,fentanyl 0.3 MG [Fentora],Branded Drug Comp,706899,RxNorm
1154185,fentanyl 0.4 MG,Clinical Drug Comp,328388,RxNorm,Has tradename,19000020,fentanyl 0.4 MG [Fentora],Branded Drug Comp,668625,RxNorm
19084973,fentanyl 0.8 MG,Clinical Drug Comp,330337,RxNorm,Has tradename,19000022,fentanyl 0.8 MG [Fentora],Branded Drug Comp,668629,RxNorm
925043,bisacodyl 5 MG,Clinical Drug Comp,315488,RxNorm,Has tradename,19000099,bisacodyl 5 MG [Veracolate],Branded Drug Comp,668694,RxNorm
1344095,epinephrine 0.16 MG/ACTUAT,Clinical Drug Comp,334663,RxNorm,Has tradename,19000101,epinephrine 0.16 MG/ACTUAT [Medihaler-Epi],Branded Drug Comp,665233,RxNorm
19087727,deoxyribonucleases 0.667 UNT/MG,Clinical Drug Comp,331790,RxNorm,RxNorm has ing,915841,deoxyribonucleases,Ingredient,3210,RxNorm
19101124,deoxyribonucleases 10 MG,Clinical Drug Comp,385333,RxNorm,RxNorm has ing,915841,deoxyribonucleases,Ingredient,3210,RxNorm
954697,plasmin 0.001 UNT/MG,Clinical Drug Comp,317372,RxNorm,RxNorm has ing,954696,plasmin,Ingredient,4388,RxNorm
19082997,fentanyl 1.5 MG/ML,Clinical Drug Comp,328382,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
19082998,fentanyl 2.5 MG/ML,Clinical Drug Comp,328383,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
19084971,fentanyl 1.2 MG,Clinical Drug Comp,330335,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
19084972,fentanyl 1.6 MG,Clinical Drug Comp,330336,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
19084973,fentanyl 0.8 MG,Clinical Drug Comp,330337,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
19086483,fentanyl 0.6 MG,Clinical Drug Comp,330860,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
19099887,fentanyl 0.004 MG/ML,Clinical Drug Comp,360444,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
42711183,American house dust mite extract Injectable Suspension,Clinical Drug Form,OMOP2722217,RxNorm Extension,Has marketed form,43632875,"4.5 ML house dust mite extract, Dermatophagoides farinae 2.51 IU/ML Injectable Suspension [Novo-Helisen Depot] Box of 2 by Allergopharma",Marketed Product,OMOP764876,RxNorm Extension
42711183,American house dust mite extract Injectable Suspension,Clinical Drug Form,OMOP2722217,RxNorm Extension,Has marketed form,43668987,"4.5 ML house dust mite extract, Dermatophagoides farinae 2.51 IU/ML Injectable Suspension [Novo-Helisen Depot] by Allergopharma",Marketed Product,OMOP764874,RxNorm Extension
40025503,deoxyribonucleases / plasmin Topical Ointment,Clinical Drug Form,376351,RxNorm,Has tradename,40109742,deoxyribonucleases / plasmin Topical Ointment [Elase],Branded Drug Form,544959,RxNorm
40136809,fentanyl Buccal Tablet,Clinical Drug Form,668362,RxNorm,Has tradename,40136810,fentanyl Buccal Tablet [Fentora],Branded Drug Form,668621,RxNorm
40015038,bisacodyl Delayed Release Oral Tablet,Clinical Drug Form,371084,RxNorm,Has tradename,40136317,bisacodyl Delayed Release Oral Tablet [Veracolate],Branded Drug Form,668695,RxNorm
40144087,epinephrine Metered Dose Inhaler,Clinical Drug Form,746206,RxNorm,Has tradename,40147896,epinephrine Metered Dose Inhaler [Medihaler-Epi],Branded Drug Form,759758,RxNorm
40125452,chlorpheniramine / dextromethorphan / pseudoephedrine Extended Release Suspension,Clinical Drug Form,579687,RxNorm,Has tradename,40136411,chlorpheniramine / dextromethorphan / pseudoephedrine Extended Release Suspension [Atuss DS],Branded Drug Form,668994,RxNorm
40136381,chlorpheniramine / hydrocodone / pseudoephedrine Oral Suspension,Clinical Drug Form,665109,RxNorm,Has tradename,44785156,chlorpheniramine / hydrocodone / pseudoephedrine Oral Suspension [Atuss HS],Branded Drug Form,1486250,RxNorm
1356162,racepinephrine Inhalation Solution,Clinical Drug Form,2108340,RxNorm,Has tradename,1356165,racepinephrine Inhalation Solution [Micronefrin],Branded Drug Form,2108350,RxNorm
40034499,dextromethorphan Oral Solution,Clinical Drug Form,371757,RxNorm,Has tradename,40136559,dextromethorphan Oral Solution [Buckleys Mixture],Branded Drug Form,668898,RxNorm
40034493,dextromethorphan Oral Lozenge,Clinical Drug Form,371758,RxNorm,Has tradename,40136558,dextromethorphan Oral Lozenge [Sucrets DM],Branded Drug Form,669177,RxNorm
40074089,phenylephrine Nasal Solution,Clinical Drug Form,373370,RxNorm,Has tradename,40137035,phenylephrine Nasal Solution [Little Noses Decongestant],Branded Drug Form,669266,RxNorm
35200224,tafenoquine Oral Tablet,Clinical Drug Form,2054095,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35200306,lusutrombopag Oral Tablet,Clinical Drug Form,2054988,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35200450,doravirine Oral Tablet,Clinical Drug Form,2055759,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35200464,doravirine / lamivudine / tenofovir disoproxil Oral Tablet,Clinical Drug Form,2055807,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35200849,dacomitinib Oral Tablet,Clinical Drug Form,2058914,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35200885,sarecycline Oral Tablet,Clinical Drug Form,2059022,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35200957,omadacycline Oral Tablet,Clinical Drug Form,2059273,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35201080,ascorbic acid / collagen Oral Tablet,Clinical Drug Form,2099780,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35201109,baloxavir marboxil Oral Tablet,Clinical Drug Form,2099999,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
35201737,lorlatinib Oral Tablet,Clinical Drug Form,2103168,RxNorm,RxNorm has dose form,19082573,Oral Tablet,Dose Form,317541,RxNorm
40025503,deoxyribonucleases / plasmin Topical Ointment,Clinical Drug Form,376351,RxNorm,RxNorm has ing,915841,deoxyribonucleases,Ingredient,3210,RxNorm
40109747,deoxyribonucleases Delayed Release Oral Tablet,Clinical Drug Form,562029,RxNorm,RxNorm has ing,915841,deoxyribonucleases,Ingredient,3210,RxNorm
40241740,chloramphenicol / deoxyribonucleases / plasmin Topical Ointment,Clinical Drug Form,1145206,RxNorm,RxNorm has ing,915841,deoxyribonucleases,Ingredient,3210,RxNorm
40025503,deoxyribonucleases / plasmin Topical Ointment,Clinical Drug Form,376351,RxNorm,RxNorm has ing,954696,plasmin,Ingredient,4388,RxNorm
40241740,chloramphenicol / deoxyribonucleases / plasmin Topical Ointment,Clinical Drug Form,1145206,RxNorm,RxNorm has ing,954696,plasmin,Ingredient,4388,RxNorm
35603426,fentanyl Cartridge,Clinical Drug Form,1734964,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
35603427,fentanyl Injection,Clinical Drug Form,1735002,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
37496949,fentanyl Metered Dose Nasal Spray,Clinical Drug Form,2201610,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
40033032,droperidol / fentanyl Injectable Solution,Clinical Drug Form,372159,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
40038062,fentanyl / ropivacaine Injectable Solution,Clinical Drug Form,379186,RxNorm,RxNorm has ing,1154029,fentanyl,Ingredient,4337,RxNorm
40037957,"estrogens, conjugated (USP) / medrogestone Oral Tablet",Clinical Drug Form,439394,RxNorm,RxNorm is a,36221169,"estrogens, conjugated (USP) / medrogestone Oral Product",Clinical Dose Group,1165779,RxNorm
40037957,"estrogens, conjugated (USP) / medrogestone Oral Tablet",Clinical Drug Form,439394,RxNorm,RxNorm is a,36221170,"estrogens, conjugated (USP) / medrogestone Pill",Clinical Dose Group,1165780,RxNorm
40065265,medrogestone Oral Tablet,Clinical Drug Form,372737,RxNorm,RxNorm is a,36226747,medrogestone Oral Product,Clinical Dose Group,1159190,RxNorm
40065265,medrogestone Oral Tablet,Clinical Drug Form,372737,RxNorm,RxNorm is a,36226748,medrogestone Pill,Clinical Dose Group,1159191,RxNorm
40097961,thioproperazine Oral Tablet,Clinical Drug Form,374106,RxNorm,RxNorm is a,36227455,thioproperazine Oral Product,Clinical Dose Group,1161517,RxNorm
40097961,thioproperazine Oral Tablet,Clinical Drug Form,374106,RxNorm,RxNorm is a,36227456,thioproperazine Pill,Clinical Dose Group,1161518,RxNorm
40007234,allantoin / hexachlorophene / squalene Topical Lotion,Clinical Drug Form,379349,RxNorm,RxNorm is a,36212703,allantoin / hexachlorophene / squalene Topical Product,Clinical Dose Group,1154919,RxNorm
40078926,squalene Oral Capsule,Clinical Drug Form,375299,RxNorm,RxNorm is a,36225969,squalene Oral Product,Clinical Dose Group,1161129,RxNorm
40078926,squalene Oral Capsule,Clinical Drug Form,375299,RxNorm,RxNorm is a,36225970,squalene Pill,Clinical Dose Group,1161130,RxNorm
40065683,mefloquine Oral Tablet,Clinical Drug Form,372745,RxNorm,RxNorm is a,36226977,mefloquine Oral Product,Clinical Dose Group,1159200,RxNorm
42731929,{1 (Clotrimazole 0.01 MG/MG Topical Ointment) / 1 (Clotrimazole 500 MG Vaginal Ring) } Pack,Clinical Pack,OMOP2728669,RxNorm Extension,Available as box,36897610,{1 (Clotrimazole 0.01 MG/MG Topical Ointment) / 1 (Clotrimazole 500 MG Vaginal Ring) } Pack box of 1,Clinical Pack Box,OMOP1006322,RxNorm Extension
43522823,{1 (Clotrimazole 0.01 MG/MG Topical Cream) / 1 (Clotrimazole 500 MG Vaginal Ring) } Pack,Clinical Pack,OMOP2809938,RxNorm Extension,Available as box,43522901,{1 (Clotrimazole 0.01 MG/MG Topical Cream) / 1 (Clotrimazole 500 MG Vaginal Ring) } Pack box of 1,Clinical Pack Box,OMOP2810016,RxNorm Extension
42731813,{10 (Cyproterone 1 MG / Estradiol 2 MG Oral Tablet) / 11 (Estradiol 2 MG Oral Tablet) } Pack,Clinical Pack,OMOP2742249,RxNorm Extension,Available as box,36284021,{10 (Cyproterone 1 MG / Estradiol 2 MG Oral Tablet) / 11 (Estradiol 2 MG Oral Tablet) } Pack box of 3,Clinical Pack Box,OMOP3134896,RxNorm Extension
42731889,{1 (bifonazole 0.01 MG/MG Topical Ointment) / 1 (Urea 0.4 MG/MG Topical Ointment) } Pack,Clinical Pack,OMOP2741426,RxNorm Extension,Available as box,36897596,{1 (bifonazole 0.01 MG/MG Topical Ointment) / 1 (Urea 0.4 MG/MG Topical Ointment) } Pack box of 1,Clinical Pack Box,OMOP991053,RxNorm Extension
36284043,{11 (Estradiol 2 MG / Norgestrel 0.5 MG Oral Tablet) / 10 (Estradiol 2 MG Oral Tablet) } Pack,Clinical Pack,OMOP3134918,RxNorm Extension,Available as box,36284022,{11 (Estradiol 2 MG / Norgestrel 0.5 MG Oral Tablet) / 10 (Estradiol 2 MG Oral Tablet) } Pack box of 3,Clinical Pack Box,OMOP3134897,RxNorm Extension
21177837,{7 (tolvaptan 15 MG Oral Tablet) / 7 (tolvaptan 45 MG Oral Tablet) } Pack,Clinical Pack,OMOP340010,RxNorm Extension,Available as box,40664967,{7 (tolvaptan 15 MG Oral Tablet) / 7 (tolvaptan 45 MG Oral Tablet) } Pack box of 4,Clinical Pack Box,OMOP4754143,RxNorm Extension
21178000,{1 (Mifepristone 200 MG Oral Tablet) / 4 (Misoprostol 0.2 MG Oral Tablet) } Pack,Clinical Pack,OMOP339579,RxNorm Extension,Available as box,36897517,{1 (Mifepristone 200 MG Oral Tablet) / 4 (Misoprostol 0.2 MG Oral Tablet) } Pack box of 1,Clinical Pack Box,OMOP1000606,RxNorm Extension
21178227,{21 (cabozantinib 20 MG Oral Capsule) / 7 (cabozantinib 80 MG Oral Capsule) } Pack,Clinical Pack,OMOP339728,RxNorm Extension,Available as box,40664966,{21 (cabozantinib 20 MG Oral Capsule) / 7 (cabozantinib 80 MG Oral Capsule) } Pack box of 4,Clinical Pack Box,OMOP4754266,RxNorm Extension
36790449,{4 (apremilast 10 MG Delayed Release Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 19 (apremilast 30 MG Delayed Release Oral Tablet) } Pack,Clinical Pack,OMOP4778795,RxNorm Extension,Available as box,36777085,{4 (apremilast 10 MG Delayed Release Oral Tablet) / 4 (apremilast 20 MG Oral Tablet) / 19 (apremilast 30 MG Delayed Release Oral Tablet) } Pack box of 1,Clinical Pack Box,OMOP4778794,RxNorm Extension
35888565,{21 (ethinyl estradiol 0.03 MG / gestodene 0.075 MG Oral Tablet) / 7 (inert ingredients 0 MG Oral Tablet) } Pack,Clinical Pack,OMOP5036133,RxNorm Extension,Available as box,35888564,{21 (ethinyl estradiol 0.03 MG / gestodene 0.075 MG Oral Tablet) / 7 (inert ingredients 0 MG Oral Tablet) } Pack box of 3,Clinical Pack Box,OMOP5036132,RxNorm Extension
19129191,{4 (amoxicillin 500 MG Oral Capsule) / 2 (clarithromycin 500 MG Oral Tablet) / 2 (lansoprazole 30 MG Delayed Release Oral Capsule) } Pack,Clinical Pack,757968,RxNorm,Contains,19073187,amoxicillin 500 MG Oral Capsule,Clinical Drug,308191,RxNorm
42800262,{4 (amoxicillin 500 MG Oral Capsule) / 2 (clarithromycin 500 MG Oral Tablet) / 2 (omeprazole 20 MG Delayed Release Oral Capsule) } Pack,Clinical Pack,1291986,RxNorm,Contains,19073187,amoxicillin 500 MG Oral Capsule,Clinical Drug,308191,RxNorm
40225703,{48 (prednisolone 5 MG Oral Tablet) } Pack,Clinical Pack,1005830,RxNorm,Contains,1550560,prednisolone 5 MG Oral Tablet,Clinical Drug,198142,RxNorm
40227495,{21 (prednisolone 5 MG Oral Tablet) } Pack,Clinical Pack,1013114,RxNorm,Contains,1550560,prednisolone 5 MG Oral Tablet,Clinical Drug,198142,RxNorm
40175987,{180 (acamprosate calcium 333 MG Delayed Release Oral Tablet) } Pack,Clinical Pack,967896,RxNorm,Contains,19043981,acamprosate calcium 333 MG Delayed Release Oral Tablet,Clinical Drug,835726,RxNorm
19129629,"{1 (bisacodyl 10 MG Rectal Suppository) / 4 (bisacodyl 5 MG Delayed Release Oral Tablet) / 1 (45 ML) (sodium phosphate 180 MG/ML / sodium phosphate, monobasic 480 MG/ML Oral Solution) } Pack",Clinical Pack,763632,RxNorm,Contains,19074247,bisacodyl 5 MG Delayed Release Oral Tablet,Clinical Drug,308753,RxNorm
40225712,{1 (bisacodyl 5 MG Delayed Release Oral Tablet) / 1 (2000 ML) (polyethylene glycol 3350 210000 MG / potassium chloride 740 MG / sodium bicarbonate 2860 MG / sodium chloride 5600 MG Powder for Oral Solution) } Pack,Clinical Pack,1000479,RxNorm,Contains,19074247,bisacodyl 5 MG Delayed Release Oral Tablet,Clinical Drug,308753,RxNorm
40239411,{1 (bisacodyl 10 MG Rectal Suppository) / 4 (bisacodyl 5 MG Delayed Release Oral Tablet) } Pack,Clinical Pack,1101747,RxNorm,Contains,19074247,bisacodyl 5 MG Delayed Release Oral Tablet,Clinical Drug,308753,RxNorm
19129788,{10 (dirithromycin 250 MG Delayed Release Oral Tablet) } Pack,Clinical Pack,791073,RxNorm,Contains,19076624,dirithromycin 250 MG Delayed Release Oral Tablet,Clinical Drug,309956,RxNorm
40166046,{200 (beclomethasone dipropionate 1 MG Delayed Release Oral Tablet) / 200 (beclomethasone dipropionate 1 MG Oral Tablet) } Pack,Clinical Pack,858139,RxNorm,Contains,40164075,beclomethasone dipropionate 1 MG Delayed Release Oral Tablet,Clinical Drug,858136,RxNorm
40171333,{14 (24 HR nicotine 0.292 MG/HR Transdermal System) / 14 (24 HR nicotine 0.583 MG/HR Transdermal System) / 28 (24 HR nicotine 0.875 MG/HR Transdermal System) } Pack,Clinical Pack,892244,RxNorm,Contains,19019306,24 HR nicotine 0.583 MG/HR Transdermal System,Quant Clinical Drug,198029,RxNorm
40171333,{14 (24 HR nicotine 0.292 MG/HR Transdermal System) / 14 (24 HR nicotine 0.583 MG/HR Transdermal System) / 28 (24 HR nicotine 0.875 MG/HR Transdermal System) } Pack,Clinical Pack,892244,RxNorm,Contains,19019307,24 HR nicotine 0.875 MG/HR Transdermal System,Quant Clinical Drug,198030,RxNorm
40171333,{14 (24 HR nicotine 0.292 MG/HR Transdermal System) / 14 (24 HR nicotine 0.583 MG/HR Transdermal System) / 28 (24 HR nicotine 0.875 MG/HR Transdermal System) } Pack,Clinical Pack,892244,RxNorm,Contains,19019308,24 HR nicotine 0.292 MG/HR Transdermal System,Quant Clinical Drug,198031,RxNorm
19129515,{7 (24 HR venlafaxine 37.5 MG Extended Release Oral Capsule) / 7 (24 HR venlafaxine 75 MG Extended Release Oral Capsule) } Pack,Clinical Pack,763188,RxNorm,Contains,743719,24 HR venlafaxine 37.5 MG Extended Release Oral Capsule,Quant Clinical Drug,313583,RxNorm
19129515,{7 (24 HR venlafaxine 37.5 MG Extended Release Oral Capsule) / 7 (24 HR venlafaxine 75 MG Extended Release Oral Capsule) } Pack,Clinical Pack,763188,RxNorm,Contains,743721,24 HR venlafaxine 75 MG Extended Release Oral Capsule,Quant Clinical Drug,313585,RxNorm
40162192,{14 (24 HR lamotrigine 100 MG Extended Release Oral Tablet) / 7 (24 HR lamotrigine 200 MG Extended Release Oral Capsule) / 14 (24 HR lamotrigine 50 MG Extended Release Oral Tablet) } Pack,Clinical Pack,850097,RxNorm,Contains,40160977,24 HR lamotrigine 200 MG Extended Release Oral Capsule,Quant Clinical Drug,850082,RxNorm
